Datetime,Temperature,ID
2024052305,52.83,219426223
2024052306,53.56,219426223
2024052307,54.61,219426223
2024052308,55.90,219426223
2024052309,57.07,219426223
2024052310,57.99,219426223
2024052311,58.68,219426223
2024052312,59.18,219426223
2024052313,59.70,219426223
2024052314,60.10,219426223
2024052315,60.15,219426223
2024052316,59.79,219426223
2024052317,59.20,219426223
2024052318,57.97,219426223
2024052319,55.45,219426223
2024052320,52.83,219426223
2024052321,52.18,219426223
2024052322,51.26,219426223
2024052323,50.45,219426223
2024052400,49.68,219426223
2024052401,49.30,219426223
2024052402,49.32,219426223
2024052403,49.32,219426223
2024052404,49.82,219426223
2024052405,51.48,219426223
2024052406,52.81,219426223
2024052407,54.25,219426223
2024052408,55.51,219426223
2024052409,57.09,219426223
2024052410,57.83,219426223
2024052411,58.68,219426223
2024052412,59.85,219426223
2024052413,60.76,219426223
2024052414,61.36,219426223
2024052415,61.34,219426223
2024052416,60.85,219426223
2024052417,59.88,219426223
2024052418,58.42,219426223
2024052419,56.03,219426223
2024052420,53.96,219426223
2024052421,52.95,219426223
2024052422,52.11,219426223
2024052423,51.66,219426223
2024052500,51.06,219426223
2024052501,49.80,219426223
2024052502,48.29,219426223
2024052503,47.19,219426223
2024052504,47.01,219426223
2024052505,50.95,219426223
2024052506,54.30,219426223
2024052507,57.61,219426223
2024052508,60.04,219426223
2024052509,61.93,219426223
2024052510,63.12,219426223
2024052511,63.30,219426223
2024052512,63.18,219426223
2024052513,62.91,219426223
2024052514,62.46,219426223
2024052515,61.45,219426223
2024052516,60.04,219426223
2024052517,58.33,219426223
2024052518,56.66,219426223
2024052519,55.20,219426223
2024052520,54.16,219426223
2024052521,53.71,219426223
2024052522,53.33,219426223
2024052523,52.88,219426223
2024052600,52.50,219426223
2024052601,52.02,219426223
2024052602,51.37,219426223
2024052603,50.50,219426223
2024052604,50.27,219426223
2024052605,52.18,219426223
2024052606,54.03,219426223
2024052607,55.65,219426223
2024052608,56.28,219426223
2024052609,55.90,219426223
2024052610,56.03,219426223
2024052611,57.20,219426223
2024052612,59.40,219426223
2024052613,61.12,219426223
2024052614,62.29,219426223
2024052615,62.44,219426223
2024052616,62.31,219426223
2024052617,61.99,219426223
2024052618,60.39,219426223
2024052619,56.61,219426223
2024052620,53.78,219426223
2024052621,52.93,219426223
2024052622,51.94,219426223
2024052623,51.06,219426223
2024052700,50.29,219426223
2024052701,49.46,219426223
2024052702,48.58,219426223
2024052703,47.89,219426223
2024052704,48.38,219426223
2024052705,50.09,219426223
2024052706,52.61,219426223
2024052707,54.72,219426223
2024052708,56.44,219426223
2024052709,58.01,219426223
2024052710,59.47,219426223
2024052711,60.35,219426223
2024052712,60.62,219426223
2024052713,60.30,219426223
2024052714,60.03,219426223
2024052715,59.95,219426223
2024052716,59.63,219426223
2024052717,58.62,219426223
2024052718,57.25,219426223
2024052719,53.73,219426223
2024052720,49.98,219426223
2024052721,48.51,219426223
2024052722,47.37,219426223
2024052723,46.40,219426223
2024052800,45.50,219426223
2024052801,44.60,219426223
2024052802,43.75,219426223
2024052803,43.21,219426223
2024052804,44.71,219426223
2024052805,48.07,219426223
2024052806,50.13,219426223
2024052807,52.47,219426223
2024052808,54.00,219426223
2024052809,55.71,219426223
2024052810,58.10,219426223
2024052811,60.10,219426223
2024052812,61.00,219426223
2024052813,61.18,219426223
2024052814,61.77,219426223
2024052815,63.00,219426223
2024052816,63.81,219426223
2024052817,63.93,219426223
2024052818,62.73,219426223
2024052819,59.63,219426223
2024052820,56.35,219426223
2024052821,54.97,219426223
2024052822,54.12,219426223
2024052823,53.35,219426223
2024052900,52.65,219426223
2024052901,52.02,219426223
2024052902,51.58,219426223
2024052903,51.28,219426223
2024052904,51.67,219426223
2024052905,52.95,219426223
2024052906,54.59,219426223
2024052907,56.43,219426223
2024052908,58.78,219426223
2024052909,60.78,219426223
2024052910,62.26,219426223
2024052911,63.18,219426223
2024052912,63.50,219426223
2024052913,63.50,219426223
2024052914,63.37,219426223
2024052915,63.10,219426223
2024052916,62.29,219426223
2024052917,61.11,219426223
2024052918,59.23,219426223
2024052919,56.57,219426223
2024052920,54.01,219426223
2024052921,53.04,219426223
2024052922,52.74,219426223
2024052923,52.77,219426223
2024053000,52.70,219426223
2024053001,52.48,219426223
2024053002,52.38,219426223
2024053003,52.20,219426223
2024053004,52.27,219426223
2024053005,52.72,219426223
2024053006,53.89,219426223
2024053007,55.90,219426223
2024053008,58.24,219426223
2024053009,59.18,219426223
2024053010,59.23,219426223
2024053011,59.56,219426223
2024053012,59.04,219426223
2024053013,58.51,219426223
2024053014,58.23,219426223
2024053015,57.92,219426223
2024053016,57.24,219426223
2024053017,56.25,219426223
2024053018,54.93,219426223
2024053019,53.47,219426223
2024053020,52.02,219426223
2024053021,50.88,219426223
2024053022,50.20,219426223
2024053023,49.69,219426223
2024053100,49.23,219426223
2024053101,48.76,219426223
2024053102,48.33,219426223
2024053103,48.07,219426223
2024053104,48.36,219426223
2024053105,49.89,219426223
2024053106,52.09,219426223
2024053107,54.19,219426223
2024053108,55.90,219426223
2024053109,57.18,219426223
2024053110,58.33,219426223
2024053111,59.27,219426223
2024053112,59.99,219426223
2024053113,60.30,219426223
2024053114,60.30,219426223
2024053115,60.01,219426223
2024053116,59.13,219426223
2024053117,57.81,219426223
2024053118,55.85,219426223
2024053119,52.63,219426223
2024053120,48.63,219426223
2024053121,47.14,219426223
2024053122,46.45,219426223
2024053123,46.04,219426223
2024060100,45.66,219426223
2024060101,45.45,219426223
2024060102,45.64,219426223
2024060103,46.09,219426223
2024060104,47.46,219426223
2024060105,50.14,219426223
2024060106,53.51,219426223
2024060107,55.99,219426223
2024060108,57.76,219426223
2024060109,59.02,219426223
2024060110,60.17,219426223
2024060111,61.21,219426223
2024060112,61.68,219426223
2024060113,61.86,219426223
2024060114,61.45,219426223
2024060115,61.05,219426223
2024060116,60.37,219426223
2024060117,59.25,219426223
2024060118,57.60,219426223
2024060119,54.18,219426223
2024060120,50.31,219426223
2024060121,49.37,219426223
2024060122,49.10,219426223
2024060123,48.78,219426223
2024060200,47.55,219426223
2024060201,46.08,219426223
2024060202,44.74,219426223
2024060203,43.92,219426223
2024060204,45.10,219426223
2024060205,50.32,219426223
2024060206,53.78,219426223
2024060207,57.81,219426223
2024060208,60.51,219426223
2024060209,62.51,219426223
2024060210,64.13,219426223
2024060211,65.25,219426223
2024060212,65.77,219426223
2024060213,65.52,219426223
2024060214,64.89,219426223
2024060215,65.30,219426223
2024060216,65.19,219426223
2024060217,64.27,219426223
2024060218,62.85,219426223
2024060219,60.42,219426223
2024060220,58.10,219426223
2024060221,56.70,219426223
2024060222,55.71,219426223
2024060223,54.86,219426223
2024060300,54.21,219426223
2024060301,53.28,219426223
2024060302,52.05,219426223
2024060303,50.81,219426223
2024060304,51.58,219426223
2024060305,53.10,219426223
2024060306,54.32,219426223
2024060307,56.80,219426223
2024060308,60.73,219426223
2024060309,63.30,219426223
2024060310,64.00,219426223
2024060311,64.49,219426223
2024060312,64.92,219426223
2024060313,65.16,219426223
2024060314,65.21,219426223
2024060315,65.08,219426223
2024060316,64.36,219426223
2024060317,62.96,219426223
2024060318,61.21,219426223
2024060319,58.62,219426223
2024060320,55.31,219426223
2024060321,53.89,219426223
2024060322,52.99,219426223
2024060323,52.25,219426223
2024060400,51.58,219426223
2024060401,51.04,219426223
2024060402,50.76,219426223
2024060403,50.32,219426223
2024060404,52.54,219426223
2024060405,54.86,219426223
2024060406,57.34,219426223
2024060407,59.70,219426223
2024060408,61.48,219426223
2024060409,62.22,219426223
2024060410,61.34,219426223
2024060411,60.22,219426223
2024060412,59.76,219426223
2024060413,59.85,219426223
2024060414,59.54,219426223
2024060415,58.12,219426223
2024060416,57.16,219426223
2024060417,55.76,219426223
2024060418,53.35,219426223
2024060419,50.27,219426223
2024060420,47.21,219426223
2024060421,45.19,219426223
2024060422,44.04,219426223
2024060423,43.23,219426223
2024060500,42.66,219426223
2024060501,42.17,219426223
2024060502,41.77,219426223
2024060503,41.43,219426223
2024060504,42.76,219426223
2024060505,45.41,219426223
2024060506,48.43,219426223
2024060507,50.61,219426223
2024060508,51.94,219426223
2024060509,53.13,219426223
2024060510,54.09,219426223
2024060511,54.75,219426223
2024060512,55.35,219426223
2024060513,55.49,219426223
2024060514,55.42,219426223
2024060515,55.35,219426223
2024060516,55.06,219426223
2024060517,54.45,219426223
2024060518,53.22,219426223
2024060519,51.28,219426223
2024060520,49.77,219426223
2024060521,49.14,219426223
2024060522,48.58,219426223
2024060523,47.91,219426223
2024060600,47.43,219426223
2024060601,46.99,219426223
2024060602,46.15,219426223
2024060603,44.35,219426223
2024060604,44.96,219426223
2024060605,47.53,219426223
2024060606,50.14,219426223
2024060607,52.59,219426223
2024060608,54.55,219426223
2024060609,56.16,219426223
2024060610,57.43,219426223
2024060611,58.06,219426223
2024060612,58.50,219426223
2024060613,58.73,219426223
2024060614,58.64,219426223
2024060615,57.92,219426223
2024060616,56.52,219426223
2024060617,55.18,219426223
2024060618,54.05,219426223
2024060619,52.12,219426223
2024060620,49.59,219426223
2024060621,48.65,219426223
2024060622,48.04,219426223
2024060623,47.35,219426223
2024052200,61.48,219106180
2024052201,60.57,219106180
2024052202,59.90,219106180
2024052203,59.45,219106180
2024052204,59.16,219106180
2024052205,60.60,219106180
2024052206,63.57,219106180
2024052207,68.76,219106180
2024052208,73.83,219106180
2024052209,77.07,219106180
2024052210,79.39,219106180
2024052211,81.05,219106180
2024052212,81.95,219106180
2024052213,82.09,219106180
2024052214,81.61,219106180
2024052215,80.51,219106180
2024052216,78.85,219106180
2024052217,76.39,219106180
2024052218,72.95,219106180
2024052219,69.48,219106180
2024052220,67.17,219106180
2024052221,65.57,219106180
2024052222,64.56,219106180
2024052223,63.86,219106180
2024052300,63.41,219106180
2024052301,63.14,219106180
2024052302,63.05,219106180
2024052303,63.36,219106180
2024052304,63.52,219106180
2024052305,64.40,219106180
2024052306,66.13,219106180
2024052307,68.14,219106180
2024052308,70.05,219106180
2024052309,71.53,219106180
2024052310,72.12,219106180
2024052311,72.14,219106180
2024052312,72.30,219106180
2024052313,74.70,219106180
2024052314,75.96,219106180
2024052315,75.56,219106180
2024052316,73.98,219106180
2024052317,71.49,219106180
2024052318,67.96,219106180
2024052319,64.83,219106180
2024052320,63.14,219106180
2024052321,60.28,219106180
2024052322,57.88,219106180
2024052323,56.41,219106180
2024052400,55.18,219106180
2024052401,54.19,219106180
2024052402,53.35,219106180
2024052403,52.61,219106180
2024052404,52.50,219106180
2024052405,56.55,219106180
2024052406,61.25,219106180
2024052407,66.34,219106180
2024052408,70.29,219106180
2024052409,72.28,219106180
2024052410,73.62,219106180
2024052411,74.70,219106180
2024052412,75.47,219106180
2024052413,75.81,219106180
2024052414,75.63,219106180
2024052415,74.77,219106180
2024052416,73.08,219106180
2024052417,70.74,219106180
2024052418,67.28,219106180
2024052419,63.73,219106180
2024052420,61.75,219106180
2024052421,59.18,219106180
2024052422,56.97,219106180
2024052423,54.99,219106180
2024052500,53.51,219106180
2024052501,52.29,219106180
2024052502,51.06,219106180
2024052503,49.84,219106180
2024052504,49.01,219106180
2024052505,52.88,219106180
2024052506,56.97,219106180
2024052507,60.91,219106180
2024052508,64.71,219106180
2024052509,68.04,219106180
2024052510,70.65,219106180
2024052511,72.34,219106180
2024052512,73.67,219106180
2024052513,74.73,219106180
2024052514,75.09,219106180
2024052515,74.70,219106180
2024052516,74.23,219106180
2024052517,71.46,219106180
2024052518,66.99,219106180
2024052519,64.17,219106180
2024052520,64.20,219106180
2024052521,63.14,219106180
2024052522,61.84,219106180
2024052523,60.31,219106180
2024052600,59.02,219106180
2024052601,58.57,219106180
2024052602,58.86,219106180
2024052603,58.68,219106180
2024052604,58.08,219106180
2024052605,59.90,219106180
2024052606,64.06,219106180
2024052607,67.48,219106180
2024052608,69.15,219106180
2024052609,68.81,219106180
2024052610,69.21,219106180
2024052611,71.06,219106180
2024052612,72.54,219106180
2024052613,74.16,219106180
2024052614,75.34,219106180
2024052615,75.18,219106180
2024052616,73.83,219106180
2024052617,71.78,219106180
2024052618,69.13,219106180
2024052619,66.92,219106180
2024052620,66.06,219106180
2024052621,65.26,219106180
2024052622,64.62,219106180
2024052623,63.82,219106180
2024052700,63.19,219106180
2024052701,62.67,219106180
2024052702,62.20,219106180
2024052703,61.75,219106180
2024052704,61.27,219106180
2024052705,61.36,219106180
2024052706,62.06,219106180
2024052707,63.50,219106180
2024052708,65.43,219106180
2024052709,67.30,219106180
2024052710,68.70,219106180
2024052711,69.21,219106180
2024052712,69.17,219106180
2024052713,69.31,219106180
2024052714,70.21,219106180
2024052715,70.45,219106180
2024052716,69.42,219106180
2024052717,67.96,219106180
2024052718,66.90,219106180
2024052719,66.16,219106180
2024052720,65.50,219106180
2024052721,64.83,219106180
2024052722,64.04,219106180
2024052723,63.25,219106180
2024052800,62.65,219106180
2024052801,62.19,219106180
2024052802,61.70,219106180
2024052803,61.23,219106180
2024052804,61.02,219106180
2024052805,62.51,219106180
2024052806,64.36,219106180
2024052807,66.34,219106180
2024052808,68.67,219106180
2024052809,71.20,219106180
2024052810,73.62,219106180
2024052811,75.00,219106180
2024052812,75.42,219106180
2024052813,75.45,219106180
2024052814,74.66,219106180
2024052815,73.90,219106180
2024052816,72.52,219106180
2024052817,70.48,219106180
2024052818,67.23,219106180
2024052819,64.00,219106180
2024052820,62.28,219106180
2024052821,60.46,219106180
2024052822,58.87,219106180
2024052823,57.78,219106180
2024052900,56.71,219106180
2024052901,55.87,219106180
2024052902,55.13,219106180
2024052903,54.52,219106180
2024052904,53.85,219106180
2024052905,56.30,219106180
2024052906,59.56,219106180
2024052907,62.67,219106180
2024052908,65.48,219106180
2024052909,67.78,219106180
2024052910,69.69,219106180
2024052911,71.17,219106180
2024052912,72.07,219106180
2024052913,72.25,219106180
2024052914,72.03,219106180
2024052915,71.26,219106180
2024052916,69.89,219106180
2024052917,68.38,219106180
2024052918,64.47,219106180
2024052919,60.69,219106180
2024052920,59.34,219106180
2024052921,58.46,219106180
2024052922,58.42,219106180
2024052923,58.03,219106180
2024053000,56.37,219106180
2024053001,54.43,219106180
2024053002,52.92,219106180
2024053003,51.75,219106180
2024053004,50.94,219106180
2024053005,50.63,219106180
2024053006,50.74,219106180
2024053007,51.40,219106180
2024053008,52.41,219106180
2024053009,53.40,219106180
2024053010,54.57,219106180
2024053011,56.37,219106180
2024053012,58.62,219106180
2024053013,61.29,219106180
2024053014,63.07,219106180
2024053015,63.21,219106180
2024053016,62.67,219106180
2024053017,61.34,219106180
2024053018,57.52,219106180
2024053019,52.75,219106180
2024053020,52.41,219106180
2024053021,52.75,219106180
2024053022,51.80,219106180
2024053023,50.40,219106180
2024053100,48.40,219106180
2024053101,46.94,219106180
2024053102,46.63,219106180
2024053103,47.57,219106180
2024053104,47.89,219106180
2024053105,49.71,219106180
2024053106,54.16,219106180
2024053107,59.22,219106180
2024053108,63.16,219106180
2024053109,65.84,219106180
2024053110,67.28,219106180
2024053111,68.43,219106180
2024053112,69.13,219106180
2024053113,68.86,219106180
2024053114,67.32,219106180
2024053115,65.05,219106180
2024053116,63.95,219106180
2024053117,63.28,219106180
2024053118,61.05,219106180
2024053119,57.25,219106180
2024053120,55.24,219106180
2024053121,54.12,219106180
2024053122,53.17,219106180
2024053123,52.18,219106180
2024060100,51.08,219106180
2024060101,50.56,219106180
2024060102,50.29,219106180
2024060103,49.84,219106180
2024060104,49.35,219106180
2024060105,51.73,219106180
2024060106,56.39,219106180
2024060107,62.17,219106180
2024060108,66.72,219106180
2024060109,69.87,219106180
2024060110,72.18,219106180
2024060111,73.87,219106180
2024060112,74.93,219106180
2024060113,75.38,219106180
2024060114,75.29,219106180
2024060115,74.77,219106180
2024060116,74.25,219106180
2024060117,72.09,219106180
2024060118,67.48,219106180
2024060119,63.00,219106180
2024060120,61.50,219106180
2024060121,60.60,219106180
2024060122,59.22,219106180
2024060123,58.08,219106180
2024060200,56.91,219106180
2024060201,56.21,219106180
2024060202,55.80,219106180
2024060203,55.40,219106180
2024060204,54.61,219106180
2024060205,56.39,219106180
2024060206,59.70,219106180
2024060207,64.80,219106180
2024060208,69.82,219106180
2024060209,72.86,219106180
2024060210,75.22,219106180
2024060211,76.68,219106180
2024060212,76.42,219106180
2024060213,74.95,219106180
2024060214,73.92,219106180
2024060215,74.41,219106180
2024060216,73.89,219106180
2024060217,72.18,219106180
2024060218,66.49,219106180
2024060219,62.67,219106180
2024060220,61.70,219106180
2024060221,61.00,219106180
2024060222,60.42,219106180
2024060223,59.83,219106180
2024060300,59.23,219106180
2024060301,58.48,219106180
2024060302,57.16,219106180
2024060303,55.85,219106180
2024060304,55.13,219106180
2024060305,59.14,219106180
2024060306,62.98,219106180
2024060307,67.89,219106180
2024060308,72.61,219106180
2024060309,74.98,219106180
2024060310,76.84,219106180
2024060311,78.35,219106180
2024060312,79.16,219106180
2024060313,79.34,219106180
2024060314,79.02,219106180
2024060315,79.61,219106180
2024060316,84.36,219106180
2024060317,80.74,219106180
2024060318,73.83,219106180
2024060319,68.32,219106180
2024060320,65.28,219106180
2024060321,62.91,219106180
2024060322,61.30,219106180
2024060323,59.47,219106180
2024060400,58.37,219106180
2024060401,57.52,219106180
2024060402,57.00,219106180
2024060403,56.41,219106180
2024060404,56.25,219106180
2024060405,60.08,219106180
2024060406,64.26,219106180
2024060407,68.41,219106180
2024060408,72.55,219106180
2024060409,75.76,219106180
2024060410,77.83,219106180
2024060411,79.20,219106180
2024060412,80.15,219106180
2024060413,80.37,219106180
2024060414,79.75,219106180
2024060415,79.79,219106180
2024060416,79.56,219106180
2024060417,76.15,219106180
2024060418,71.69,219106180
2024060419,68.88,219106180
2024060420,67.33,219106180
2024060421,66.27,219106180
2024060422,64.58,219106180
2024060423,63.18,219106180
2024060500,61.74,219106180
2024060501,60.98,219106180
2024060502,60.19,219106180
2024060503,60.13,219106180
2024060504,60.22,219106180
2024060505,60.80,219106180
2024060506,62.28,219106180
2024060507,65.16,219106180
2024060508,69.22,219106180
2024060509,73.35,219106180
2024060510,76.53,219106180
2024060511,78.22,219106180
2024060512,79.18,219106180
2024060513,79.56,219106180
2024060514,79.43,219106180
2024060515,78.67,219106180
2024060516,77.40,219106180
2024060517,75.24,219106180
2024060518,72.03,219106180
2024060519,68.50,219106180
2024060520,66.54,219106180
2024060521,65.12,219106180
2024060522,64.09,219106180
2024060523,63.59,219106180
2024052000,58.71,218699152
2024052001,57.22,218699152
2024052002,55.90,218699152
2024052003,55.06,218699152
2024052004,54.48,218699152
2024052005,55.65,218699152
2024052006,60.22,218699152
2024052007,65.12,218699152
2024052008,71.58,218699152
2024052009,75.94,218699152
2024052010,78.64,218699152
2024052011,80.38,218699152
2024052012,81.63,218699152
2024052013,82.15,218699152
2024052014,82.09,218699152
2024052015,81.59,218699152
2024052016,80.98,218699152
2024052017,80.94,218699152
2024052018,75.52,218699152
2024052019,69.24,218699152
2024052020,65.84,218699152
2024052021,64.22,218699152
2024052022,63.14,218699152
2024052023,62.44,218699152
2024052100,62.15,218699152
2024052101,62.08,218699152
2024052102,61.38,218699152
2024052103,61.03,218699152
2024052104,60.69,218699152
2024052105,61.32,218699152
2024052106,63.86,218699152
2024052107,67.71,218699152
2024052108,71.87,218699152
2024052109,74.95,218699152
2024052110,77.56,218699152
2024052111,79.59,218699152
2024052112,81.25,218699152
2024052113,81.86,218699152
2024052114,81.79,218699152
2024052115,81.48,218699152
2024052116,80.51,218699152
2024052117,78.87,218699152
2024052118,74.75,218699152
2024052119,68.61,218699152
2024052120,66.99,218699152
2024052121,67.28,218699152
2024052122,66.24,218699152
2024052123,65.41,218699152
2024052200,64.71,218699152
2024052201,64.26,218699152
2024052202,63.95,218699152
2024052203,63.90,218699152
2024052204,63.86,218699152
2024052205,64.27,218699152
2024052206,66.45,218699152
2024052207,69.66,218699152
2024052208,73.87,218699152
2024052209,76.28,218699152
2024052210,76.44,218699152
2024052211,75.56,218699152
2024052212,75.65,218699152
2024052213,75.70,218699152
2024052214,76.86,218699152
2024052215,77.95,218699152
2024052216,77.22,218699152
2024052217,75.79,218699152
2024052218,73.85,218699152
2024052219,71.55,218699152
2024052220,69.94,218699152
2024052221,68.70,218699152
2024052222,67.71,218699152
2024052223,67.08,218699152
2024052300,66.45,218699152
2024052301,65.37,218699152
2024052302,63.59,218699152
2024052303,61.16,218699152
2024052304,59.88,218699152
2024052305,59.13,218699152
2024052306,61.27,218699152
2024052307,64.76,218699152
2024052308,67.89,218699152
2024052309,70.52,218699152
2024052310,72.81,218699152
2024052311,74.53,218699152
2024052312,75.15,218699152
2024052313,75.25,218699152
2024052314,74.05,218699152
2024052315,73.62,218699152
2024052316,73.76,218699152
2024052317,72.99,218699152
2024052318,68.90,218699152
2024052319,65.46,218699152
2024052320,65.46,218699152
2024052321,65.77,218699152
2024052322,65.26,218699152
2024052323,63.30,218699152
2024052400,61.20,218699152
2024052401,60.10,218699152
2024052402,59.00,218699152
2024052403,57.65,218699152
2024052404,56.86,218699152
2024052405,57.22,218699152
2024052406,61.47,218699152
2024052407,65.19,218699152
2024052408,70.03,218699152
2024052409,72.88,218699152
2024052410,74.80,218699152
2024052411,76.08,218699152
2024052412,76.96,218699152
2024052413,77.36,218699152
2024052414,77.16,218699152
2024052415,76.51,218699152
2024052416,75.45,218699152
2024052417,74.17,218699152
2024052418,69.82,218699152
2024052419,63.99,218699152
2024052420,61.63,218699152
2024052421,58.78,218699152
2024052422,55.80,218699152
2024052423,54.30,218699152
2024052500,54.63,218699152
2024052501,55.33,218699152
2024052502,53.83,218699152
2024052503,53.78,218699152
2024052504,53.71,218699152
2024052505,55.33,218699152
2024052506,59.92,218699152
2024052507,63.59,218699152
2024052508,66.96,218699152
2024052509,70.92,218699152
2024052510,74.07,218699152
2024052511,76.46,218699152
2024052512,78.10,218699152
2024052513,78.42,218699152
2024052514,77.54,218699152
2024052515,76.01,218699152
2024052516,75.45,218699152
2024052517,74.82,218699152
2024052518,72.27,218699152
2024052519,67.93,218699152
2024052520,65.35,218699152
2024052521,63.59,218699152
2024052522,62.69,218699152
2024052523,62.56,218699152
2024052600,62.31,218699152
2024052601,61.75,218699152
2024052602,60.53,218699152
2024052603,58.48,218699152
2024052604,56.32,218699152
2024052605,56.77,218699152
2024052606,60.80,218699152
2024052607,64.02,218699152
2024052608,69.01,218699152
2024052609,72.84,218699152
2024052610,75.67,218699152
2024052611,77.74,218699152
2024052612,78.98,218699152
2024052613,79.38,218699152
2024052614,78.37,218699152
2024052615,75.92,218699152
2024052616,73.65,218699152
2024052617,71.38,218699152
2024052618,69.33,218699152
2024052619,67.50,218699152
2024052620,66.31,218699152
2024052621,65.35,218699152
2024052622,65.19,218699152
2024052623,65.43,218699152
2024052700,65.52,218699152
2024052701,65.46,218699152
2024052702,65.14,218699152
2024052703,64.78,218699152
2024052704,64.67,218699152
2024052705,64.63,218699152
2024052706,65.12,218699152
2024052707,66.13,218699152
2024052708,67.19,218699152
2024052709,69.35,218699152
2024052710,71.94,218699152
2024052711,72.95,218699152
2024052712,72.72,218699152
2024052713,73.96,218699152
2024052714,74.75,218699152
2024052715,74.26,218699152
2024052716,72.36,218699152
2024052717,70.79,218699152
2024052718,67.89,218699152
2024052719,64.63,218699152
2024052720,61.95,218699152
2024052721,59.90,218699152
2024052722,58.59,218699152
2024052723,57.78,218699152
2024052800,57.07,218699152
2024052801,56.39,218699152
2024052802,55.85,218699152
2024052803,55.44,218699152
2024052804,54.82,218699152
2024052805,54.63,218699152
2024052806,56.44,218699152
2024052807,58.77,218699152
2024052808,61.29,218699152
2024052809,63.90,218699152
2024052810,65.68,218699152
2024052811,65.79,218699152
2024052812,65.77,218699152
2024052813,65.17,218699152
2024052814,64.69,218699152
2024052815,64.13,218699152
2024052816,63.57,218699152
2024052817,62.35,218699152
2024052818,60.73,218699152
2024052819,57.56,218699152
2024052820,55.76,218699152
2024052821,54.16,218699152
2024052822,52.95,218699152
2024052823,52.77,218699152
2024052900,52.92,218699152
2024052901,53.26,218699152
2024052902,53.65,218699152
2024052903,53.67,218699152
2024052904,53.29,218699152
2024052905,53.29,218699152
2024052906,56.03,218699152
2024052907,59.11,218699152
2024052908,60.67,218699152
2024052909,61.29,218699152
2024052910,60.80,218699152
2024052911,60.44,218699152
2024052912,60.53,218699152
2024052913,60.75,218699152
2024052914,60.35,218699152
2024052915,59.79,218699152
2024052916,59.13,218699152
2024052917,58.10,218699152
2024052918,56.88,218699152
2024052919,54.10,218699152
2024052920,51.17,218699152
2024052921,50.22,218699152
2024052922,49.66,218699152
2024052923,49.10,218699152
2024053000,48.78,218699152
2024053001,47.21,218699152
2024053002,45.72,218699152
2024053003,44.49,218699152
2024053004,42.28,218699152
2024053005,43.16,218699152
2024053006,47.32,218699152
2024053007,52.07,218699152
2024053008,56.39,218699152
2024053009,59.16,218699152
2024053010,61.11,218699152
2024053011,62.60,218699152
2024053012,63.59,218699152
2024053013,63.97,218699152
2024053014,63.77,218699152
2024053015,63.03,218699152
2024053016,61.79,218699152
2024053017,59.92,218699152
2024053018,56.71,218699152
2024053019,50.81,218699152
2024053020,48.83,218699152
2024053021,48.79,218699152
2024053022,49.21,218699152
2024053023,49.41,218699152
2024053100,49.64,218699152
2024053101,49.77,218699152
2024053102,49.28,218699152
2024053103,48.16,218699152
2024053104,46.63,218699152
2024053105,46.17,218699152
2024053106,49.30,218699152
2024053107,54.10,218699152
2024053108,59.90,218699152
2024053109,62.78,218699152
2024053110,65.39,218699152
2024053111,67.64,218699152
2024053112,69.39,218699152
2024053113,70.39,218699152
2024053114,70.59,218699152
2024053115,69.98,218699152
2024053116,68.67,218699152
2024053117,66.70,218699152
2024053118,62.89,218699152
2024053119,57.43,218699152
2024053120,57.02,218699152
2024053121,56.37,218699152
2024053122,54.63,218699152
2024053123,53.33,218699152
2024060100,52.75,218699152
2024060101,51.67,218699152
2024060102,49.57,218699152
2024060103,47.37,218699152
2024060104,45.27,218699152
2024060105,45.57,218699152
2024060106,52.47,218699152
2024060107,57.34,218699152
2024060108,63.36,218699152
2024060109,66.92,218699152
2024060110,69.24,218699152
2024060111,70.81,218699152
2024060112,71.87,218699152
2024060113,73.58,218699152
2024060114,74.55,218699152
2024060115,74.01,218699152
2024060116,73.27,218699152
2024060117,72.34,218699152
2024060118,68.05,218699152
2024060119,62.38,218699152
2024060120,58.84,218699152
2024060121,56.46,218699152
2024060122,55.53,218699152
2024060123,55.80,218699152
2024060200,55.81,218699152
2024060201,56.57,218699152
2024060202,56.88,218699152
2024060203,56.50,218699152
2024060204,55.63,218699152
2024060205,55.99,218699152
2024060206,58.06,218699152
2024060207,60.39,218699152
2024060208,62.31,218699152
2024060209,63.23,218699152
2024060210,64.80,218699152
2024060211,66.92,218699152
2024060212,68.63,218699152
2024060213,69.46,218699152
2024060214,69.33,218699152
2024060215,68.94,218699152
2024060216,68.58,218699152
2024060217,67.91,218699152
2024060218,66.88,218699152
2024060219,63.81,218699152
2024060220,61.84,218699152
2024060221,60.73,218699152
2024060222,60.22,218699152
2024060223,59.90,218699152
2024060300,59.56,218699152
2024060301,58.98,218699152
2024060302,58.60,218699152
2024060303,57.97,218699152
2024060304,57.51,218699152
2024060305,58.86,218699152
2024060306,61.43,218699152
2024060307,64.00,218699152
2024060308,67.03,218699152
2024060309,71.35,218699152
2024060310,74.70,218699152
2024060311,76.55,218699152
2024060312,77.99,218699152
2024060313,79.11,218699152
2024060314,79.61,218699152
2024060315,79.38,218699152
2024060316,78.53,218699152
2024060317,80.35,218699152
2024060318,76.41,218699152
2024060319,71.64,218699152
2024060320,67.91,218699152
2024060321,64.40,218699152
2024060322,62.40,218699152
2024060323,61.57,218699152
